appid,cluster_id,umap_x,umap_y,topic_0_x,topic_1_x,topic_2_x,topic_3_x,topic_4_x,topic_5_x,topic_6_x,topic_7_x,topic_8_x,topic_9_x,topic_0_y,topic_1_y,topic_2_y,topic_3_y,topic_4_y,topic_5_y,topic_6_y,topic_7_y,topic_8_y,topic_9_y
8980,4,11.301991,2.4948218,,,,,,,,,,,0.004546249663236687,0.004546157827411919,0.0045470621511700515,0.004546080661113916,0.0045467576291813635,0.004546056631832278,0.004546222117114492,0.9590835314867989,0.004546046491685527,0.004545835340454812
509980,4,9.04158,1.2506268,,,,,,,,,,,0.012501165693095107,0.012500092696557741,0.012500691054344768,0.01250144117551402,0.012501255335092259,0.012502867892438374,0.8874848153235904,0.01250465277194216,0.012500946321877935,0.012502071735547337
2551020,2,10.051859,3.5985546,,,,,,,,,,,0.009093178904139304,0.0090923288309208,0.009091427755604826,0.00909260134456036,0.9181671516063912,0.009093593596397444,0.00909278812265214,0.009093371645703008,0.009091781369288166,0.009091776824342833
510840,1,7.799224,3.0281193,,,,,,,,,,,0.004763050430605414,0.004763060192059155,0.7547139219347883,0.004763421809152259,0.20717956860367154,0.004763279243649481,0.004763913770978995,0.004763195712807208,0.0047630191068738365,0.0047635691954137855
322330,5,9.062172,4.3646097,,,,,,,,,,,0.008336231039155156,0.008335157707195201,0.008333950216455888,0.00833469624586585,0.00833608698524359,0.3672830534254298,0.008335789903717404,0.008334764279149786,0.008335175682397424,0.5660350945153899
323580,1,6.586145,1.8765324,,,,,,,,,,,0.005883321449612522,0.005882729855584937,0.005883097823641866,0.9470499820108091,0.005883247725922207,0.005883795832269239,0.005883110651368633,0.005883111472910123,0.0058833787710848625,0.005884224406796321
224260,5,10.503963,3.0077338,,,,,,,,,,,0.00909182879794636,0.009093369070446368,0.009091323814803159,0.009091563524089272,0.00909254356084998,0.00909531119388327,0.009091946267512984,0.9181679248759218,0.009091247876392917,0.009092941018153987
407530,5,9.482018,4.8479724,,,,,,,,,,,0.006251143122676169,0.006250432003750028,0.5572270590846075,0.006251470167978177,0.0062518809932850415,0.392762345323184,0.006250500040126461,0.006253171820534813,0.006251481848098493,0.00625051559575934
975370,3,8.646262,6.366184,,,,,,,,,,,0.008333806727032555,0.008334201392727003,0.008334526755688592,0.008334434166443543,0.5249546054672857,0.4083703266683015,0.008333587192685838,0.008335084363145015,0.008334313352607143,0.008335113914083139
961200,2,11.974186,3.712965,,,,,,,,,,,0.005883298063458561,0.00588384926642498,0.005883002491375241,0.5035051176660698,0.4494277751671006,0.005883037366280655,0.005883419678926882,0.005883909727244516,0.005883579387099006,0.005883011186019858
12120,4,9.910648,-0.27269784,,,,,,,,,,,0.011113637861667528,0.011113303403198679,0.011113098976986037,0.13717262962835206,0.01111445786134571,0.011112307133483155,0.011111625922804532,0.011115892084532536,0.011111340847741008,0.7739217062798889
270880,3,7.6996927,6.157795,,,,,,,,,,,0.5848693918641288,0.007693193145114095,0.00769272621375842,0.007693306784132758,0.3535852860488947,0.007692843033578883,0.00769283862655989,0.007693487505930256,0.007693492813958236,0.007693433963943982
67370,4,9.280172,1.3803034,,,,,,,,,,,0.009091416722303371,0.00909268183980604,0.2284352392489448,0.00909224310189313,0.009091891490660106,0.009094326714262208,0.009091668617563779,0.6988252497673888,0.009093731238307697,0.00909155125886993
990080,0,12.362387,1.4433234,,,,,,,,,,,0.008335979491766425,0.008335295126225158,0.00833566821164377,0.008338036453982336,0.008334611269894978,0.924981588800237,0.008333668669953356,0.008335275000106002,0.008334112330315458,0.008335764645875642
409720,4,10.400419,1.5380241,,,,,,,,,,,0.010000570678923425,0.010001331374290844,0.010000907395532796,0.010001798042267626,0.010001320936425582,0.01000632838551779,0.010000580867674372,0.010000367200133177,0.010001675612939166,0.9099851195062952
1366540,3,8.825569,6.0618315,,,,,,,,,,,0.40293298787726645,0.005001303582390954,0.005001937297168363,0.005001168772231405,0.00500071072779732,0.5570565428678662,0.0050008186458836215,0.005001263723506579,0.005001666153122997,0.005001600352766045
17330,4,9.801035,2.4222445,,,,,,,,,,,0.005883521552787577,0.12134625841556759,0.005883952644070423,0.005884149135933123,0.0058840686734525525,0.005883042281719295,0.4322178202292452,0.40525044947389877,0.005883706376412624,0.005883031216912817
755790,2,11.572154,3.7467842,,,,,,,,,,,0.011113325390913099,0.011111717231964769,0.011113161719647758,0.011115158284975129,0.011113071283075857,0.011112351970503042,0.011111327453285373,0.7824367110817958,0.12866090426935978,0.011112271314479451
1817070,4,11.192034,0.08900679,,,,,,,,,,,0.00384690196153582,0.003846888711555981,0.9653797601136547,0.003846882730098287,0.003846613958209778,0.00384658798091045,0.003846416042705016,0.0038466857476392256,0.0038463858324440285,0.0038468769212469047
400,1,7.796998,2.1749234,,,,,,,,,,,0.005264549842784789,0.005263893704112053,0.00526420170562181,0.005264079992989365,0.005264001526641556,0.005264620495543269,0.005264343085480563,0.9526206164592004,0.005264869081972219,0.0052648241056539756
418460,2,11.306027,5.393385,,,,,,,,,,,0.006668235533928105,0.006668608819433105,0.0066673957389598955,0.006667629757184924,0.006668318650745809,0.006666808862859522,0.19796990186024768,0.006668513212803481,0.006668287265930082,0.7486863002979074
9900,0,12.732982,2.5981503,,,,,,,,,,,0.004546657750015731,0.004546536951355887,0.004546969037829631,0.004546538658923551,0.004546653257445418,0.00454649059435801,0.9590798194451637,0.0045459965073060314,0.004546490947783729,0.0045478468498183116
972660,1,7.685211,5.5043554,,,,,,,,,,,0.006252007726114646,0.006252252472476146,0.006250210681654515,0.006251303346995086,0.500986252586387,0.006251294717782922,0.449000995138768,0.0062520380180683555,0.0062520867166626325,0.0062515585950906625
621060,1,7.676605,6.079981,,,,,,,,,,,0.0066681542702218995,0.00666860966167005,0.006667774944327868,0.4461796667253522,0.006670067168531467,0.006668329075990063,0.006667894365825925,0.006667268230615072,0.0066671002443962025,0.5004751353130693
280790,5,8.964358,4.843664,,,,,,,,,,,0.01667105570518004,0.016670712806500853,0.8499654568079663,0.016670632259112975,0.01667208196522019,0.0166699752808828,0.016669053940118656,0.016669479531945433,0.016668779243339187,0.016672772459733583
9480,4,9.741717,-0.386356,,,,,,,,,,,0.006251752797381884,0.9437409401491471,0.006250850951817961,0.006250763339514293,0.006251970143862037,0.006251140569439698,0.006250816510857661,0.006251433243615598,0.006250211352053765,0.006250120942309846
391720,4,8.410916,1.2331136,,,,,,,,,,,0.016668205527408355,0.016669823407604877,0.016667212351566874,0.01667063754288083,0.8499692805255862,0.016673570273125656,0.016668486625140522,0.0166728286712446,0.016671343086671148,0.016668611988771162
1361210,4,10.897639,2.622727,,,,,,,,,,,0.2987089765086607,0.005556474218048641,0.0055570901954786825,0.005556686113153978,0.005556256036655609,0.005556906648144001,0.005556596141628801,0.4773439361105403,0.005556319291833633,0.18505075873585555
1399780,0,11.600156,3.7183273,,,,,,,,,,,0.007693677479672298,0.00769345329227521,0.007693531865518356,0.007694205251196908,0.007693275187216302,0.007693811161025551,0.007694042910873358,0.9307572752664535,0.007693288767147296,0.007693438818621227
113400,4,10.024471,-0.024747547,,,,,,,,,,,0.3938322015961647,0.2788692237125019,0.005264324197746328,0.0052641204869809406,0.005264418050657194,0.005264587946777866,0.00526420207682104,0.29044831356413664,0.005264137554987558,0.005264470813225891
1515950,1,7.0644255,2.807679,,,,,,,,,,,0.0250044712511392,0.025001813807754084,0.025003204762297965,0.025005115601997113,0.7749640150947069,0.02500311496213587,0.025003990961806364,0.025009553218555435,0.025001857636634407,0.02500286270297245
221040,4,9.582391,1.406706,,,,,,,,,,,0.012502025346024076,0.012502729975820491,0.012501821240944556,0.8874701823759548,0.01250155993086894,0.012509592734349834,0.012501734559355424,0.012504075335562545,0.012504357599699877,0.012501920901419472
2622000,1,5.8130403,3.0111818,,,,,,,,,,,0.005884145727092103,0.005882721257701576,0.00588295836661756,0.005883901265988442,0.005883696841383573,0.005882925879062924,0.0058840594147255305,0.9470481033747534,0.005884072792645707,0.005883415080029002
304050,5,9.16703,4.783233,,,,,,,,,,,0.00476381238743528,0.0047621950265393075,0.004764083315560418,0.0047624816071372275,0.4241076635049127,0.004763819696950495,0.004762505478842344,0.0047629336423299,0.004763049605329457,0.5377874557349629
10,2,11.574451,4.760855,,,,,,,,,,,0.004001013686482847,0.004000788588665132,0.004000625798381195,0.004000989959545512,0.0040012050221414075,0.004000753940356841,0.9639921964400069,0.004001094335284685,0.00400081618972924,0.0040005160394063115
1522820,1,9.099028,3.6050396,,,,,,,,,,,0.9249925868661223,0.00833416816076692,0.008333775274353285,0.008333844389602135,0.008333653478390112,0.008334223937441149,0.0083337435213881,0.008335320203147391,0.008334606483150118,0.008334077685638378
638970,0,9.893805,-0.09226218,,,,,,,,,,,0.005883400233396174,0.4424552309634144,0.005883858823913066,0.17209253942059138,0.005883986719486286,0.005883044351061518,0.005883521916723604,0.19497454291669833,0.005884078900201139,0.155175795754514
387990,5,8.977263,4.876506,,,,,,,,,,,0.005557031818606038,0.0055572432888944265,0.785277547034359,0.005556753421765328,0.005558033391203115,0.17026540596978693,0.005557153391633293,0.0055566722035728135,0.005557322311377164,0.005556837168801711
202750,4,8.7351055,0.88229644,,,,,,,,,,,0.007144369720796925,0.007143465969260133,0.007143647732172861,0.9357026395654005,0.007146500059427115,0.007143563716037511,0.007144186088747184,0.007144240915630763,0.007143384961045355,0.0071440012714817595
212680,1,5.7563453,1.9377645,,,,,,,,,,,0.00666782825790885,0.006667257840962163,0.939989962006116,0.006668341120311361,0.006667633942317484,0.006667980150175764,0.006668061563126595,0.006667022629819987,0.006667526755175171,0.006668385734086663
302510,0,11.931867,1.6159879,,,,,,,,,,,0.010001144771563877,0.010001823472214406,0.01000364959749935,0.010000072420539777,0.010000666118953413,0.010001082564958375,0.010000620314690858,0.010001359887112737,0.010001995299595591,0.9099875855528716
511470,1,7.4544086,1.7318898,,,,,,,,,,,0.006669290623490872,0.006667631820043925,0.006667156287503031,0.006668206059745882,0.939980407117222,0.006669775134421136,0.006669126747999502,0.0066688071791043005,0.00666955252413645,0.006670046506333074
1128810,1,6.0503674,3.4856966,,,,,,,,,,,0.008335783048810191,0.604559286755904,0.008334227526671015,0.008336372356258356,0.008335886639341199,0.12896449711832042,0.008335818135094129,0.00833485795472203,0.008336497864531361,0.2081267726003474
239350,1,5.7715383,1.9383638,,,,,,,,,,,0.4654083002327096,0.005264572433557342,0.005263945602589014,0.005264012919004421,0.005264331949497724,0.18685305681223488,0.0052641449960294335,0.3108882035506829,0.005264312285936384,0.0052651192177583465
268910,1,6.948758,2.6358967,,,,,,,,,,,0.3613131645052697,0.006667458194712904,0.006668911710953153,0.5853426741088842,0.006667861276891791,0.006668141599773819,0.006668020996183361,0.006668104607759892,0.006667938965796714,0.0066677240337744415
250400,5,9.3906765,4.0893264,,,,,,,,,,,0.006667839065154142,0.00666792482391703,0.006666966673546378,0.006668498637955276,0.006667532892757095,0.2593194741934026,0.6873379062093184,0.006667858313425078,0.006668074754487584,0.006667924436036425
393380,2,11.301047,5.1411915,,,,,,,,,,,0.0055565296038755365,0.005556198526761113,0.005556467755067394,0.005556820790179745,0.0055570699276733535,0.005555916128433564,0.005557971828902553,0.005557054383917417,0.9499892137075807,0.005556757347608615
41500,0,13.439952,0.7598965,,,,,,,,,,,0.20518469505073605,0.005557113054934966,0.005556650647141454,0.005557256020298596,0.005556313063191834,0.7503621033896541,0.0055567390559215285,0.005556964637595055,0.005556096614597408,0.005556068465929106
1147550,1,7.756856,0.58479214,,,,,,,,,,,0.01111213766937228,0.011113806808006839,0.011113086484773596,0.01111321476780207,0.011113495776620151,0.011112062196100045,0.4884879957919563,0.42260302623615414,0.011117617528933402,0.011113556740281066
1840,1,6.857587,0.90159607,,,,,,,,,,,0.007144160697956271,0.007143692382362384,0.007143238043389117,0.0071453291640165015,0.007143744474728758,0.007143405396185445,0.007143833634761063,0.007143776871979523,0.9357052790661985,0.0071435402684223775
261550,3,11.887399,3.0002873,,,,,,,,,,,0.0032272539621238942,0.003226354498406659,0.003226471092652794,0.7105151378195499,0.003226563553975942,0.2636712039280582,0.003226623712121759,0.003226619654388572,0.0032264496002822407,0.0032273221784399645
1304930,4,9.320737,1.5502903,,,,,,,,,,,0.008335047596014037,0.00833570818823585,0.008333580323805132,0.31220771943336695,0.00833719985346551,0.1299775721795576,0.008335611660470718,0.4994673823494134,0.008334418841683068,0.008335759573987578
109600,0,12.626659,2.4971797,,,,,,,,,,,0.004763739882949635,0.004763285100331948,0.004763445634242043,0.004764363998759096,0.004763622191423705,0.004763462709021412,0.9571290891803491,0.004763137447343576,0.004762944970091287,0.004762908885488342
